Resource ID,Resource Type,Month,Given Date,Tag,Title,Description,Action,Amount,Group,Driver ID,Attachment,Account
12346,vehicle,6/1/2023,2/27/2023,,Sample title 1,Sample description 1,cr,1446,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,6/1/2023,2/25/2023,,Sample title 3,,dr,1872,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-test
12345,vehicle,6/1/2023,2/6/2023,,Sample title 1,,dr,1196,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,6/1/2023,1/3/2023,,Sample title 1,,dr,1012,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-test
12345,vehicle,6/1/2023,5/3/2023,,Sample title 1,,dr,479,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,6/1/2023,1/29/2023,,Sample title 1,Sample description 1,cr,730,,,,
12345,vehicle,6/1/2023,1/23/2023,,Sample title 3,,dr,1865,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,6/1/2023,5/25/2023,,Sample title 3,,dr,1482,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,6/1/2023,5/14/2023,,Sample title 3,,cr,1860,,,,
12346,vehicle,6/1/2023,6/9/2023,,Sample title 3,,cr,1253,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,6/1/2023,5/29/2023,,Sample title 2,,dr,984,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,6/1/2023,2/21/2023,,Sample title 3,Sample description 1,cr,1228,,,,
12345,vehicle,6/1/2023,6/12/2023,,Sample title 3,Sample description 1,dr,448,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-test
12346,vehicle,6/1/2023,3/8/2023,,Sample title 1,,cr,1858,,,,cih-normal-cash-in-hand-test
12345,vehicle,6/1/2023,1/3/2023,,Sample title 3,,cr,1530,,,,
12346,vehicle,6/1/2023,3/3/2023,,Sample title 3,Sample description 3,dr,1039,,,,cih-normal-cash-in-hand-test
12346,vehicle,6/1/2023,1/17/2023,,Sample title 1,,dr,942,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,6/1/2023,5/8/2023,,Sample title 3,,dr,411,,,,cih-normal-cash-in-hand-yahya
12345,vehicle,6/1/2023,4/7/2023,,Sample title 3,Sample description 3,dr,460,,,,
12346,vehicle,6/1/2023,2/24/2023,,Sample title 3,Sample description 1,dr,1010,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,6/1/2023,3/31/2023,,Sample title 1,,cr,315,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-test
12345,vehicle,6/1/2023,1/11/2023,,Sample title 2,,cr,825,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,6/1/2023,3/26/2023,,Sample title 3,Sample description 1,dr,320,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,6/1/2023,4/17/2023,,Sample title 3,Sample description 3,cr,1658,,,,
12345,vehicle,6/1/2023,6/12/2023,,Sample title 2,,dr,524,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-test
12346,vehicle,6/1/2023,5/20/2023,,Sample title 1,Sample description 3,dr,146,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12345,vehicle,6/1/2023,4/13/2023,,Sample title 1,,dr,656,,,,
12345,vehicle,6/1/2023,5/4/2023,,Sample title 2,,dr,558,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-test
12345,vehicle,6/1/2023,4/9/2023,,Sample title 1,,cr,1468,,,,
12346,vehicle,6/1/2023,6/9/2023,,Sample title 3,,cr,1128,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,6/1/2023,1/7/2023,,Sample title 3,Sample description 1,dr,1448,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,6/1/2023,1/17/2023,,Sample title 2,Sample description 3,cr,794,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,6/1/2023,3/10/2023,,Sample title 1,,dr,427,,,,
12346,vehicle,6/1/2023,1/21/2023,,Sample title 1,,cr,1124,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,6/1/2023,3/7/2023,,Sample title 3,Sample description 3,cr,1462,,,,
12346,vehicle,6/1/2023,2/24/2023,,Sample title 3,,cr,1876,,,,
12345,vehicle,6/1/2023,5/9/2023,,Sample title 2,Sample description 3,dr,1410,,,,
12346,vehicle,6/1/2023,2/22/2023,,Sample title 1,Sample description 3,dr,1795,,,,
12346,vehicle,6/1/2023,5/27/2023,,Sample title 1,,cr,1298,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,6/1/2023,2/5/2023,,Sample title 2,Sample description 1,dr,180,,,,cih-normal-cash-in-hand-test
12345,vehicle,6/1/2023,5/7/2023,,Sample title 2,,dr,486,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,6/1/2023,3/19/2023,,Sample title 2,,cr,1741,,,,
12346,vehicle,6/1/2023,5/13/2023,,Sample title 2,Sample description 1,cr,487,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,6/1/2023,6/6/2023,,Sample title 2,Sample description 3,cr,1215,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12346,vehicle,6/1/2023,1/25/2023,,Sample title 1,Sample description 1,cr,226,,,,
12346,vehicle,6/1/2023,4/19/2023,,Sample title 3,Sample description 1,dr,975,,,,
12346,vehicle,6/1/2023,3/9/2023,,Sample title 3,Sample description 1,cr,1169,,,,
12345,vehicle,6/1/2023,4/14/2023,,Sample title 2,,dr,1362,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,6/1/2023,1/2/2023,,Sample title 1,,dr,1650,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,6/1/2023,4/20/2023,,Sample title 1,,cr,1560,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-test
12345,vehicle,6/1/2023,5/26/2023,,Sample title 2,Sample description 3,cr,1271,,,,
12346,vehicle,6/1/2023,4/14/2023,,Sample title 3,Sample description 3,cr,909,,,,
12346,vehicle,6/1/2023,1/18/2023,,Sample title 2,Sample description 1,dr,960,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,6/1/2023,4/20/2023,,Sample title 1,,dr,674,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,6/1/2023,1/16/2023,,Sample title 1,Sample description 3,cr,409,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12346,vehicle,6/1/2023,2/12/2023,,Sample title 3,Sample description 1,dr,790,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,6/1/2023,2/19/2023,,Sample title 2,,cr,153,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,6/1/2023,3/17/2023,,Sample title 2,,cr,1179,,,,
12346,vehicle,6/1/2023,1/21/2023,,Sample title 2,Sample description 1,cr,822,,,,cih-normal-cash-in-hand-test
12346,vehicle,6/1/2023,2/8/2023,,Sample title 1,,cr,370,,,,
12346,vehicle,6/1/2023,3/26/2023,,Sample title 1,Sample description 3,dr,363,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12346,vehicle,6/1/2023,2/1/2023,,Sample title 2,Sample description 1,dr,1732,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,6/1/2023,4/9/2023,,Sample title 1,,dr,1105,,,,
12346,vehicle,6/1/2023,3/6/2023,,Sample title 2,Sample description 1,cr,1107,,,,
12346,vehicle,6/1/2023,4/20/2023,,Sample title 1,,dr,1479,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,6/1/2023,1/10/2023,,Sample title 2,Sample description 3,dr,835,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,6/1/2023,1/14/2023,,Sample title 3,,cr,1599,,,,cih-normal-cash-in-hand-test
12345,vehicle,6/1/2023,5/26/2023,,Sample title 1,Sample description 3,dr,1509,,,,
12345,vehicle,6/1/2023,3/1/2023,,Sample title 1,Sample description 1,dr,261,,,,
12346,vehicle,6/1/2023,2/21/2023,,Sample title 3,,cr,1729,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,6/1/2023,5/14/2023,,Sample title 3,,cr,628,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-test
12346,vehicle,6/1/2023,1/7/2023,,Sample title 3,Sample description 3,dr,1797,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,6/1/2023,5/7/2023,,Sample title 2,,cr,166,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,6/1/2023,1/4/2023,,Sample title 2,,dr,1744,,,,
12345,vehicle,6/1/2023,4/28/2023,,Sample title 2,,cr,587,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,6/1/2023,4/12/2023,,Sample title 1,Sample description 3,dr,123,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,6/1/2023,1/15/2023,,Sample title 1,,cr,415,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,6/1/2023,3/9/2023,,Sample title 3,,cr,909,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12345,vehicle,6/1/2023,2/16/2023,,Sample title 1,,cr,1147,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12345,vehicle,6/1/2023,2/6/2023,,Sample title 2,Sample description 1,cr,480,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,6/1/2023,1/19/2023,,Sample title 2,,dr,1436,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-test
12346,vehicle,6/1/2023,3/3/2023,,Sample title 2,,dr,538,,,,
12345,vehicle,6/1/2023,4/23/2023,,Sample title 3,,cr,405,,,,
12345,vehicle,6/1/2023,5/2/2023,,Sample title 1,,dr,368,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,6/1/2023,4/13/2023,,Sample title 2,,cr,1641,,,,
12346,vehicle,6/1/2023,5/30/2023,,Sample title 2,Sample description 1,cr,1657,,,,
12346,vehicle,6/1/2023,4/14/2023,,Sample title 2,,cr,1386,,,,cih-normal-cash-in-hand-test
12346,vehicle,6/1/2023,1/23/2023,,Sample title 2,,dr,1797,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,6/1/2023,5/28/2023,,Sample title 3,,cr,246,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,6/1/2023,4/2/2023,,Sample title 1,,cr,1530,,,,
12346,vehicle,6/1/2023,5/14/2023,,Sample title 3,,dr,1631,,,,
12345,vehicle,6/1/2023,1/17/2023,,Sample title 3,,cr,297,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,6/1/2023,4/20/2023,,Sample title 3,,dr,188,,,,
12345,vehicle,6/1/2023,5/23/2023,,Sample title 1,Sample description 1,dr,880,,,,
12346,vehicle,6/1/2023,1/26/2023,,Sample title 1,Sample description 3,cr,1899,,,,
12345,vehicle,6/1/2023,4/26/2023,,Sample title 2,,dr,860,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12346,vehicle,6/1/2023,5/30/2023,,Sample title 3,Sample description 3,dr,1117,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,6/1/2023,4/21/2023,,Sample title 2,,dr,1631,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-test
12345,vehicle,6/1/2023,5/11/2023,,Sample title 1,,cr,1016,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,6/1/2023,5/31/2023,,Sample title 1,Sample description 1,dr,1513,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,6/1/2023,4/19/2023,,Sample title 3,,cr,1451,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,6/1/2023,5/9/2023,,Sample title 1,Sample description 3,dr,1015,,,,
12346,vehicle,6/1/2023,5/30/2023,,Sample title 2,,cr,1863,,,,cih-normal-cash-in-hand-yahya
12345,vehicle,6/1/2023,3/31/2023,,Sample title 1,Sample description 1,dr,820,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12345,vehicle,6/1/2023,1/18/2023,,Sample title 2,,dr,182,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,6/1/2023,3/1/2023,,Sample title 1,Sample description 1,cr,1960,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,6/1/2023,1/1/2023,,Sample title 3,,cr,1565,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-test
12346,vehicle,6/1/2023,1/12/2023,,Sample title 1,,cr,508,,,,
12346,vehicle,6/1/2023,1/31/2023,,Sample title 2,,dr,1638,,,,
12346,vehicle,6/1/2023,5/18/2023,,Sample title 3,,dr,1456,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,6/1/2023,3/25/2023,,Sample title 3,,dr,1706,,,,
12345,vehicle,6/1/2023,1/13/2023,,Sample title 2,,dr,1349,,,,
12345,vehicle,6/1/2023,1/1/2023,,Sample title 2,Sample description 1,dr,1000,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,6/1/2023,3/24/2023,,Sample title 2,,cr,1834,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,6/1/2023,4/17/2023,,Sample title 3,,cr,1410,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12346,vehicle,6/1/2023,3/15/2023,,Sample title 2,Sample description 3,cr,1985,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,6/1/2023,3/1/2023,,Sample title 1,Sample description 3,dr,339,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,6/1/2023,2/5/2023,,Sample title 2,,cr,1439,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,6/1/2023,4/19/2023,,Sample title 2,,dr,1667,,,,
12346,vehicle,6/1/2023,1/19/2023,,Sample title 2,Sample description 3,dr,1697,,,,
12346,vehicle,6/1/2023,5/15/2023,,Sample title 1,,dr,148,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,6/1/2023,1/15/2023,,Sample title 1,Sample description 3,dr,204,,,,
12346,vehicle,6/1/2023,5/20/2023,,Sample title 1,,cr,348,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,6/1/2023,5/3/2023,,Sample title 1,Sample description 1,dr,830,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12345,vehicle,6/1/2023,5/10/2023,,Sample title 3,,cr,1570,,,,
12345,vehicle,6/1/2023,1/29/2023,,Sample title 2,Sample description 1,cr,1121,,,,
12346,vehicle,6/1/2023,2/14/2023,,Sample title 1,Sample description 1,cr,704,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,6/1/2023,3/8/2023,,Sample title 2,Sample description 1,cr,483,,,,cih-normal-cash-in-hand-yahya
12345,vehicle,6/1/2023,4/26/2023,,Sample title 3,Sample description 3,cr,284,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12345,vehicle,6/1/2023,5/13/2023,,Sample title 1,,dr,1170,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,6/1/2023,4/21/2023,,Sample title 1,Sample description 1,dr,1356,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,6/1/2023,5/30/2023,,Sample title 1,,dr,1579,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,6/1/2023,1/31/2023,,Sample title 2,,cr,1840,,,,
12346,vehicle,6/1/2023,2/12/2023,,Sample title 2,Sample description 3,cr,526,,,,cih-normal-cash-in-hand-yahya
12345,vehicle,6/1/2023,3/29/2023,,Sample title 1,,cr,947,,,,
12346,vehicle,6/1/2023,1/27/2023,,Sample title 3,Sample description 3,dr,975,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12345,vehicle,6/1/2023,3/23/2023,,Sample title 1,,dr,1687,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,6/1/2023,4/8/2023,,Sample title 1,,cr,951,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,6/1/2023,2/8/2023,,Sample title 2,,dr,1670,,,,
12346,vehicle,6/1/2023,2/17/2023,,Sample title 2,,cr,313,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12345,vehicle,6/1/2023,6/3/2023,,Sample title 3,,dr,197,,,,cih-normal-cash-in-hand-test
12346,vehicle,6/1/2023,4/22/2023,,Sample title 3,,dr,723,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-test
12346,vehicle,6/1/2023,5/8/2023,,Sample title 1,Sample description 1,cr,660,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-test
12345,vehicle,6/1/2023,5/28/2023,,Sample title 2,Sample description 3,dr,695,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,6/1/2023,4/6/2023,,Sample title 1,Sample description 1,dr,655,,,,
12345,vehicle,6/1/2023,4/15/2023,,Sample title 1,,cr,245,,,,
12345,vehicle,6/1/2023,5/23/2023,,Sample title 2,Sample description 3,cr,1334,,,,
12345,vehicle,6/1/2023,2/7/2023,,Sample title 1,Sample description 1,cr,668,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,6/1/2023,3/23/2023,,Sample title 2,Sample description 1,cr,1340,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12345,vehicle,6/1/2023,2/8/2023,,Sample title 1,Sample description 1,dr,258,,,,
12345,vehicle,6/1/2023,4/15/2023,,Sample title 1,,cr,632,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,6/1/2023,3/2/2023,,Sample title 3,,dr,1942,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
